ASVID,Taxon
b055789ac3d57f2feff721a91337a09b,d__Bacteria; p__Firmicutes; c__Bacilli; o__Exiguobacterales; f__Exiguobacteraceae; g__Exiguobacterium
f21177d42bc9efd98dc7f06a9c025e6f,d__Bacteria; p__Firmicutes; c__Bacilli; o__Exiguobacterales; f__Exiguobacteraceae; g__Exiguobacterium
34e001463de8c5fdd9d7e5069080465f,d__Bacteria; p__Firmicutes; c__Bacilli
c044ced596d53a61fb42056dd369fc13,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Marinococcaceae; g__Marinococcus
3d5baff45729bf2214074c2e9f77ad10,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Marinococcaceae; g__Marinococcus
93cce8d8486f67d185435b681ffad03d,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Marinococcaceae; g__Marinococcus
c22b16cc6108c04f29fea3b6d4c81571,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Marinococcaceae; g__Marinococcus
bc36214890a26655bb0101cf1456eef4,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Marinococcaceae; g__Marinococcus
cffb049043688ab4f24021bd6f37195e,d__Bacteria; p__Firmicutes; c__Bacilli
8210cd835a110d70eede773dea199d20,d__Bacteria; p__Firmicutes; c__Bacilli
c25a04dfeb4792446fd64cf32d1599dd,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_murimartini
ddd9f6220def641dfe519927559f11f3,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__Enterococcus_gallinarum
492a73438e8c31628774cec15d327fd5,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_murimartini
b0fff780f9f683155c7e052e10a6f459,d__Bacteria; p__Firmicutes; c__Bacilli
9cfcf98d4d373eef8a24e7ebaad5443e,d__Bacteria; p__Firmicutes; c__Bacilli
1f9def9bf1a5f4afbd92cd4473974a33,d__Bacteria; p__Firmicutes; c__Bacilli
7bb24bdc659f722ed57dc75675966154,d__Bacteria; p__Firmicutes; c__Bacilli
61617ea9fc52bc1ad78bacafd92fc46f,d__Bacteria; p__Firmicutes; c__Bacilli
6e074594bc018db043138c8ce9182360,d__Bacteria; p__Firmicutes; c__Bacilli
e8a499c569880b49145fc0bb9a2f71c5,d__Bacteria; p__Firmicutes; c__Bacilli
e3444b4b27f5bbbf154de8a546683be2,d__Bacteria; p__Firmicutes; c__Bacilli
d0ae1b28ec14da1d219c8a8998503a3c,d__Bacteria; p__Firmicutes; c__Bacilli
2e632098f84552281c4531e2dd167247,d__Bacteria; p__Firmicutes; c__Bacilli
630c168c1d2a75605077ebd8bc18b62d,d__Bacteria; p__Firmicutes; c__Bacilli
65bb54a56f66d8fa680fcb68724291b6,d__Bacteria; p__Firmicutes; c__Bacilli
a59fdf8367efc5095c5b9585b2b03916,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_murimartini
0e65ecb7cef62b0a6a0f8c05d2653c97,d__Bacteria; p__Firmicutes; c__Bacilli
723cc23ee4be0934e01df0143cc18552,d__Bacteria; p__Firmicutes; c__Bacilli
e5bc7b6f60d64f6de177e239282cd4a0,d__Bacteria; p__Firmicutes; c__Bacilli
cdc6cee821baa5e0dba9fb7cd5e36838,d__Bacteria; p__Firmicutes; c__Bacilli
bfc400dd62ee86e6bd985128f2256ded,d__Bacteria; p__Firmicutes; c__Bacilli
285986e3b9bbd1d16a2265970e1630f5,d__Bacteria; p__Firmicutes; c__Bacilli
9d33950521b1c45533f010891a55d3fc,d__Bacteria
06fd12e7a2a6323983ac909f9725ed5b,d__Bacteria; p__Firmicutes; c__Bacilli
e5c19d7800b18015f3a917fc015fc42f,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__uncultured; s__uncultured_bacterium
359630ea9f85e714da09b7f1f3ff8638,d__Bacteria; p__Firmicutes; c__Bacilli
6c95979efec70f9cfaf7fbb2210857c9,d__Bacteria; p__Firmicutes; c__Bacilli
41c2cb4fc69dac32f998d8ec64caee8c,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae
f22dbe466ab7a6820a3fa8f0c23529d6,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Marinococcaceae; g__Marinococcus
73ff0a30a35907b93f8e4e13e4874bf0,d__Bacteria; p__Firmicutes; c__Bacilli
3b867909a7f3156846b1dea8a90840ff,d__Bacteria; p__Firmicutes; c__Bacilli
ab099b29adf10d4e7a380cd9e5293db4,d__Bacteria; p__Firmicutes; c__Bacilli
7a359e6cc244cfe1875e4be77c89dd3e,d__Bacteria; p__Firmicutes; c__Bacilli
cb5b9907447a49154182dee3ea78d16e,d__Bacteria; p__Firmicutes; c__Bacilli
fa4c1c6710048dc00655f390d7d8d430,d__Bacteria; p__Firmicutes; c__Bacilli
37ec9413cd67e306e8babe5628480e26,d__Bacteria; p__Firmicutes; c__Bacilli
c3246db18b92cebdd47f22fcc23c9922,d__Bacteria; p__Firmicutes; c__Bacilli
6ee45db97999fbd69d7abf4d9aa88014,d__Bacteria; p__Firmicutes; c__Bacilli; o__Exiguobacterales; f__Exiguobacteraceae; g__Exiguobacterium
47df8e122dd7af8634d1d97ce78f44f6,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Marinococcaceae; g__Marinococcus
68309a469311237fc80028dde795785f,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
0b481025c4bb475ae608ad855ddd3b66,d__Bacteria; p__Firmicutes; c__Bacilli
316ab2c64492ac1b48aa7cd4d1c4fba1,d__Bacteria; p__Firmicutes; c__Bacilli
19242d6e262c55c76fdde74fbd05d9ad,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
eaae4c740095f734738d1e0f9ff01663,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
80e4387e142c4fde5ec49d3aecb853c0,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
0d307d4ee121ff4572a8d2ba82928d52,d__Bacteria; p__Firmicutes; c__Bacilli
0e2e91fba1ca9ed7de2d11ea4786c914,d__Bacteria; p__Firmicutes; c__Bacilli
f57f3daa3b9df16143ff6fbd4fa359fd,d__Bacteria; p__Firmicutes; c__Bacilli
b3180a24f9b8ef103eea55ff0de1dbea,d__Bacteria; p__Firmicutes; c__Bacilli
69179c4a6011d0c9d30036cf18626520,d__Bacteria; p__Firmicutes; c__Bacilli
e6c241037b392fbc3e5bd3506ac82f54,d__Bacteria; p__Firmicutes; c__Bacilli
ea403646ed22d679fa4586263d8fc32f,d__Bacteria; p__Firmicutes; c__Bacilli
e8386d3a307c208c4b9f0a756259cd6b,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
d15bc449222795a9ff230013aa633686,d__Bacteria; p__Firmicutes; c__Bacilli
0ff52ecd45be79c478d82cfd5bd2e9cd,d__Bacteria; p__Firmicutes; c__Bacilli
3ebe761bfb1238c87195d431f41bf976,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
40fcbe761c25ab60dafa4fd0ad057596,d__Bacteria
cbd7afdd23914434420f28d36f0ebe1e,d__Bacteria; p__Firmicutes; c__Bacilli
a2c48042f844960b1af7980cc3e74846,d__Bacteria; p__Firmicutes; c__Bacilli
c626e419dffd102aa1aae04c270466c0,d__Bacteria; p__Firmicutes; c__Bacilli
0b7d17c1cadb4c3e7b3371a3e4873d08,d__Bacteria; p__Firmicutes; c__Bacilli
950a0f48967b4ba4c946ec28b8d32bf8,d__Bacteria; p__Firmicutes; c__Bacilli
2cf93c62944f25cfe3a192584158c1cc,d__Bacteria; p__Firmicutes; c__Bacilli
9519031fc00d8604534200c4762f70fb,d__Bacteria; p__Firmicutes; c__Bacilli
f7e88101f0fa1f5fd4c6da0140db070b,d__Bacteria; p__Firmicutes; c__Bacilli
5f220900ff8a26e837023234091972a3,d__Bacteria; p__Firmicutes; c__Bacilli
db92261949d75daad883cc2e22068b26,d__Bacteria; p__Firmicutes; c__Bacilli
09fb9a825ce15adbdb8cb2fc98de038b,d__Bacteria; p__Firmicutes; c__Bacilli
f2b9d0d72a631255c560e7c6acbae415,d__Bacteria; p__Firmicutes; c__Bacilli
613c7226061887c166cfd34570a45a64,d__Bacteria
46d99f09b9b4c58ca58cda72404768bb,d__Bacteria; p__Firmicutes; c__Bacilli
7b266da0716a30bec0ba6de2280cffeb,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_alimentarius
c26a309f1dafd4359f0eef9c933817f4,d__Bacteria; p__Firmicutes; c__Bacilli
55d636585625894ad602a77ef2ab01b9,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales
f75729f2bc023c6188714520398f591f,d__Bacteria; p__Firmicutes; c__Bacilli
b0d88fd1314b3ee31ac76bec78c699a5,d__Bacteria; p__Firmicutes; c__Bacilli
50e79fa11940c9bfc60e9f5a0f73ce31,d__Bacteria; p__Firmicutes; c__Bacilli
c282c5b44744fe719e7edd27a8470f72,d__Bacteria; p__Firmicutes; c__Bacilli
5faae0b07d9c62ed490d55da0596f90b,d__Bacteria; p__Firmicutes; c__Bacilli
6880b4cfca7aca66065a71e0149771d7,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Marinococcaceae; g__Marinococcus
ef5355aa1f336a7c1788b68c2490355c,d__Bacteria; p__Firmicutes; c__Bacilli
a21918b3d8ba1679e45d6082cbef089e,d__Bacteria; p__Firmicutes; c__Bacilli
cce43cc951e265c5cef0ad8b00c94d50,d__Bacteria; p__Firmicutes; c__Bacilli
fd8b5183022ab2663ece46ff70362ada,d__Bacteria; p__Firmicutes; c__Bacilli
bff4854d3357bde609fad446fbbf81a1,d__Bacteria; p__Firmicutes; c__Bacilli
bb0a35a536663616c133287146a9d698,d__Bacteria; p__Firmicutes; c__Bacilli
847f9b7c1ac0e82f274277403ddf7aba,d__Bacteria; p__Firmicutes; c__Bacilli
7adea0b3abe163be5e7dd4fa89136b9c,d__Bacteria; p__Firmicutes; c__Bacilli
8e51015d11dd46df43b7e1e741bcc96a,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
3742a0785e49da8aac8f1dacc8a7b8a4,d__Bacteria
8fb675e10f5ba1b23b4ff045f9273775,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__uncultured; s__uncultured_bacterium
0ad5811c815352c78b3a50978aad2edd,d__Bacteria; p__Firmicutes; c__Bacilli
7d1ab49263c0016acc90fb82dcf39f3a,d__Bacteria
6ef750c2ffd79015b8cf106269e8bc5c,d__Bacteria
ee6bba044a89ecf3a8e08d04acd8dd2a,d__Bacteria
0e00a2b8c45a2ff50e3683beaf6456b2,d__Bacteria; p__Firmicutes; c__Bacilli
8abdf967e5b46a4af2dc34923219a392,d__Bacteria; p__Firmicutes; c__Bacilli
cf7128ab9ec5fa33345fc6c82a0bedee,d__Bacteria; p__Firmicutes; c__Bacilli
95f4bd5f74244b70efb38d7872082402,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
2e7f9ffedafea29876d255bb184eeaa2,d__Bacteria; p__Firmicutes; c__Bacilli
a787384286330c0acd6e4bcc74156d3c,d__Bacteria; p__Firmicutes; c__Bacilli
0de4708aee27a66bb1b9858e3f244b7c,d__Bacteria; p__Firmicutes; c__Bacilli
6f914c8cd66f9139d079f5978ae8fd65,d__Bacteria; p__Firmicutes; c__Bacilli
c1edd7e1917dbacd8bdb7d516e80b5ff,d__Bacteria; p__Firmicutes; c__Bacilli
af97f5d0e79d1cb37d84d7f0894e186a,d__Bacteria; p__Firmicutes; c__Bacilli
9bf08b3e87436850e71d2fb2bae207f1,d__Bacteria
e0fba4b68b52ea462a9a57e0a1d83782,d__Bacteria; p__Firmicutes; c__Bacilli
657b2fe2c09425962067d568584034b4,d__Bacteria; p__Firmicutes; c__Bacilli
95fe0cf5959790ab696ee9a64f8808f6,d__Bacteria; p__Firmicutes; c__Bacilli
8651bae20cbd016a2a547c9098af9c0c,d__Bacteria
6193573d9d1a36cdefdf604d1cc988c1,d__Bacteria; p__Firmicutes; c__Bacilli
69023e9c72ccf5e979a500bf1c235026,d__Bacteria; p__Firmicutes; c__Bacilli
60e8f8cd8424a52a499e6fae5fb0837f,d__Bacteria; p__Firmicutes; c__Bacilli
834b25e10c954cbd348648c97d2e92b7,d__Bacteria; p__Firmicutes; c__Bacilli
501bd824b52f85ecdeeb9ee95b68c914,d__Bacteria; p__Firmicutes; c__Bacilli
06201419387b9de1d0cfd85df261347b,d__Bacteria
2aa8274773cb48fa90f56a09d3fb7fa0,d__Bacteria
be63803118d2ccd7af3f1ff4a6487ef7,d__Bacteria; p__Firmicutes; c__Bacilli
421193915dd20e42aeebe81a82549db7,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_murimartini
eec5ed94c1896a746f72a038a0d008b8,d__Bacteria; p__Firmicutes; c__Bacilli
a5a664ff9dc7427e933cf8ada2fb5c7b,d__Bacteria; p__Firmicutes; c__Bacilli
bfd0cb2ed32e6ee5baa5724f9af58371,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus
0daf390106d0196db8bf45c39da94b2e,d__Bacteria; p__Firmicutes; c__Bacilli
73a2f359679998b152af8f892c90c704,d__Bacteria; p__Firmicutes; c__Bacilli
6874e911aa0575699745f6575173353f,d__Bacteria; p__Firmicutes; c__Bacilli
605493992e6d88a42ccc892f8cb92d16,d__Bacteria; p__Firmicutes; c__Bacilli
c7356a6d4cd50714734239f4bf6acced,d__Bacteria; p__Firmicutes; c__Bacilli
740441c35a9b983aaf2824dfad962d3c,d__Bacteria; p__Firmicutes; c__Bacilli
a8a210d741ab779f908d3d78e686cf66,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales
5d8815e2ca2836d0e906dd68d270083e,d__Bacteria; p__Firmicutes; c__Bacilli
3194ff98d183e5d3fce315cf982e2792,d__Bacteria; p__Firmicutes; c__Bacilli
71bbd30af70cbd7d02fa54838991d879,d__Bacteria; p__Firmicutes; c__Bacilli
35fb0051ee8206c49f59ff42cb77c562,d__Bacteria; p__Firmicutes; c__Bacilli
cfc5978b135618752bcf80f412b06615,d__Bacteria; p__Firmicutes; c__Bacilli
8b39d9456c0143c55d76c303fd8365bd,d__Bacteria; p__Firmicutes; c__Bacilli
b7cf4a6335d504f0b546a9d6dc4f4e44,d__Bacteria; p__Firmicutes; c__Bacilli
a28bcf8a3269875e5d69e8abb31e29cd,d__Bacteria; p__Firmicutes; c__Bacilli
80b23ae7a60cda862ea08766856194f1,d__Bacteria; p__Firmicutes; c__Bacilli
f6e695c1f16ccb7e49009495da592af8,d__Bacteria; p__Firmicutes; c__Bacilli
730be5c37f6f157d8608974127f5d46c,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales
da4f5caa588c9c21aa00d19e0515ace7,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales
c6d1d0ee267df8382f72db150b402bbf,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales
db4d098bb4386f92f37a1ef3ac3a795b,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales
ee5cfac5c165c97e0a1475e8d9b4c297,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales
e1b4248ddfb6723f00eff291956d8d99,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales
6dd74dccfcf68bcd9fe426a4d4da68f8,Unassigned
df16b06ab4d3e77a8baf1f58a63ab613,d__Bacteria; p__Firmicutes; c__Bacilli
0c39cefabe968b2c382652549c19727c,d__Bacteria; p__Firmicutes; c__Bacilli
e9742b84ce82d3b1b56e0f26d235cecd,d__Bacteria; p__Firmicutes; c__Bacilli
d73173a6d079f952b4dc68672e9a31bd,d__Bacteria; p__Firmicutes; c__Bacilli
22d2f43bba0f1edb86966ab64893fbe3,d__Bacteria; p__Firmicutes; c__Bacilli
6770339f9342d5a0ec2ba11f47eacb81,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales
dd114eba78d5445192618e526fd5d6bf,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales
bc4d6caa59a43e5e5912cdeaca34d1f2,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales
1c31168ec84f039117c883ce293d7aab,d__Bacteria; p__Firmicutes; c__Bacilli
6a7f6c6c845cbf34e5cfce960da7ca8d,d__Bacteria; p__Firmicutes; c__Bacilli
2ed0f0ab37bd7351bb4f5a28933bc7e7,d__Bacteria; p__Firmicutes; c__Bacilli
fec866452f2689ddaf077d71a5f3d830,d__Bacteria; p__Firmicutes; c__Bacilli
601830f347cd103102caae972b9fa36f,d__Bacteria; p__Firmicutes; c__Bacilli
b18b6f612db6380f2c6272a45ce96a4f,d__Bacteria; p__Firmicutes; c__Bacilli
00358f84466a22338b34b4768113eeb8,d__Bacteria; p__Firmicutes; c__Bacilli
c99f18e5c2517cf5f36c0effd36dc442,d__Bacteria; p__Firmicutes; c__Bacilli
6a43c6730303d327cf5bef3fe530ecc6,d__Bacteria; p__Firmicutes; c__Bacilli
0466fe4adb855da70880e70c414fbd51,d__Bacteria; p__Firmicutes; c__Bacilli
d356acaac4f61d7d383101496ad489d8,d__Bacteria; p__Firmicutes; c__Bacilli
978290c00ecd5f4452ec76b3f76a4442,d__Bacteria; p__Firmicutes; c__Bacilli; o__Exiguobacterales; f__Exiguobacteraceae; g__Exiguobacterium
a06dbc9493026fb89397b02d5d222fd8,d__Bacteria; p__Firmicutes; c__Bacilli
78263fe081a69a4126919075e31af4fd,d__Bacteria; p__Firmicutes; c__Bacilli
951b4a91ec7397df26ec7258d7db185e,d__Bacteria; p__Firmicutes; c__Bacilli
ce98eb7198308de47b4c3b62f9179d3d,d__Bacteria
3ab9af3e9d29ebb0b244558ddab132ed,Unassigned
94e44251662880ffc5b82a1aca4ff1d8,Unassigned
b21387049cefe4de3444813873980958,d__Bacteria; p__Firmicutes; c__Bacilli
b249f5a57c38104f21bb071256143dc1,d__Archaea; p__Halobacterota; c__Halobacteria; o__Halobacterales
60bfe6ccf60a7433cd26effec1d0bf37,d__Archaea; p__Halobacterota; c__Halobacteria; o__Halobacterales
275b624aa85ce0214976599cecef2a55,Unassigned
b6e456b37f764efa73f674d35b2bd8a8,d__Bacteria; p__Firmicutes; c__Bacilli
534d5df0a66e0c410a2142023d5663cf,d__Bacteria; p__Firmicutes; c__Bacilli
002d78e331fa060a6f1da83cb9a5415b,d__Bacteria
3108b4802c324585165921526df07065,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__Enterococcus_gallinarum
c72a932adb73281a75164d97e396cc30,d__Bacteria; p__Firmicutes; c__Bacilli
887f4255830e469437de312eedf444cb,d__Bacteria; p__Firmicutes; c__Bacilli
0d4048208aebf1938b47effac5c03df5,d__Bacteria; p__Firmicutes; c__Bacilli
009f4e17029ac006398fea12a206549d,d__Bacteria; p__Firmicutes; c__Bacilli
f3764b32d101c60c01fc6c59eede87df,d__Bacteria; p__Firmicutes; c__Bacilli
01b9cd94ad211e3c01e08ca45b74cbc1,d__Bacteria; p__Firmicutes; c__Bacilli
0a00eb1dc0148cdf41aa2687095686d1,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
82a6b51670bf7a793f3dabd8f1a9e1b8,d__Bacteria; p__Firmicutes; c__Bacilli
523215fee43037591d1e60cf4766dd12,d__Bacteria; p__Firmicutes; c__Bacilli
2db5517fb78d57e2ab0d989447337281,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__Enterococcus_gallinarum
ec74e984a1e8697fce409fb4e12470ff,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__Enterococcus_gallinarum
e0b0346833a2853010924b38ae0af05c,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__Enterococcus_gallinarum
fdfc66393b7c9e6c1b0770f7002b5e61,d__Bacteria; p__Firmicutes; c__Bacilli
40754d7263acd12997f9490b8a9a98db,d__Bacteria
3e6da5fc6494a9437b294f1589fd6793,d__Bacteria; p__Firmicutes; c__Bacilli
d6bda8b4394ef36ba091e7069ed7e25d,d__Bacteria; p__Firmicutes; c__Bacilli
0d70c8b7406bb73ee861519cab7145f9,d__Bacteria; p__Firmicutes; c__Bacilli
62a145bdb7b272f59f9fb099a93ba316,d__Bacteria; p__Firmicutes; c__Bacilli
3833a19614a7b00fc635e0baa6680164,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
1c413a9d0de2f629b921cd8739ac9abc,d__Bacteria; p__Firmicutes; c__Bacilli
98527191369826dd6bb8a917ad8cb8d6,d__Bacteria; p__Firmicutes; c__Bacilli
a318443f2583abc803db2d66aff79b35,d__Bacteria; p__Firmicutes; c__Bacilli
441d83600375792e60b922495b665745,d__Bacteria; p__Firmicutes; c__Bacilli
656fc22d077cc5d6ef83285bcd081cbe,d__Bacteria; p__Firmicutes; c__Bacilli
c05f5a441c66a774fc310c6ebccfc704,d__Bacteria; p__Firmicutes; c__Bacilli
bf0c396fa9c5f1f9334d1ff5d9aa6c76,d__Bacteria; p__Firmicutes; c__Bacilli
fc3cac467102d3a91f724c82d6ead54e,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
6561c0b2bc75caedd38ba2ad8c370a8a,d__Bacteria; p__Firmicutes; c__Bacilli
9d67665ea3e2ec6cdfc619d6b38720d0,d__Bacteria; p__Firmicutes; c__Bacilli
e9fee00d904f9b3643e9e7c3bc8902b4,d__Bacteria; p__Firmicutes; c__Bacilli
0274ecfeb01e9ae454533243910cbb17,d__Bacteria; p__Firmicutes; c__Bacilli
e5e0736aa5d9832f64deb09f4642d92f,d__Bacteria; p__Firmicutes; c__Bacilli
d99e9440d7d691b5d00f336b11c702ec,d__Bacteria; p__Firmicutes; c__Bacilli
e7f4faa98f27ebfa5c242984f5db3da7,d__Bacteria; p__Firmicutes; c__Bacilli
e9697236988db76ded445a25f9a7183b,d__Bacteria; p__Firmicutes; c__Bacilli
e79519788fff0a4f6321e027beee2545,d__Bacteria; p__Firmicutes; c__Bacilli
1d145835e7f0188562322f4eefb02657,d__Bacteria; p__Firmicutes; c__Bacilli
1a56ad3ec2b87cfbeaba8976be08b4b9,d__Bacteria; p__Firmicutes; c__Bacilli
fb50d0f421d0cefc9b91122508abe467,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
bc4273e7ad3427350ac8bb3a4ddd8bbb,d__Bacteria; p__Firmicutes; c__Bacilli
bae648a3c594c371c55e952cbf9e908a,d__Bacteria; p__Firmicutes; c__Bacilli
51b9a2e379c2555a3774ef13e9aac08d,d__Bacteria; p__Firmicutes; c__Bacilli
ebfd0b9f3da894df6e968eac302fa456,d__Bacteria; p__Firmicutes; c__Bacilli
1516f882ae733eb061634e8a03f7b65f,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__Enterococcus_gallinarum
0d0c32634b9fa963a7848b7fa770423b,d__Bacteria; p__Firmicutes; c__Bacilli
90aca794c7e30b8a77e87f13ffc9a5cc,d__Bacteria; p__Firmicutes; c__Bacilli
12e27bc4552886312a465e44b1f37d96,d__Bacteria; p__Firmicutes; c__Bacilli
7568228be1fdcfaa5eab3a2aa32241a9,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales
bc909119c892cabd1b0814858e112637,d__Bacteria; p__Firmicutes; c__Bacilli
56de2ad73463b873a35deb39961b7fed,d__Bacteria; p__Firmicutes; c__Bacilli
a92782c5fd05e47f4e89f7a222f28a48,d__Bacteria; p__Firmicutes; c__Bacilli
d33c2f230f5469cfc4a9ed0bb150a8b0,d__Bacteria; p__Firmicutes; c__Bacilli
7ead17a076e7b7b419bf50abe7eee3f4,d__Bacteria; p__Firmicutes; c__Bacilli
a0e409c85f36e4a31ba22ff033860aa2,d__Bacteria; p__Firmicutes; c__Bacilli
024cf0a5630d9e273ac2e6302b8b317b,d__Bacteria; p__Firmicutes; c__Bacilli
7265f8def29fe6c4baf366cbea6e9f52,d__Bacteria; p__Firmicutes; c__Bacilli
270bf9e7f66c7c68260d43ba97693c2f,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
bbfd4c3e7842407f1a6821daa0a87eb5,d__Bacteria; p__Firmicutes; c__Bacilli
f66ea1cc9a15f25873b5d16eedcaa7cf,d__Bacteria; p__Firmicutes; c__Bacilli
707f2aaeb8a98b98340f1baf0bf907a1,d__Bacteria; p__Firmicutes; c__Bacilli
b5e117620075744d857e5767f367026c,d__Bacteria; p__Firmicutes; c__Bacilli
04ecfad5772d2e09a84a0f5ef460536c,d__Bacteria; p__Firmicutes; c__Bacilli
3d3f89fadf28973358458a50d436e91e,d__Bacteria; p__Firmicutes; c__Bacilli
5a577a92691066cc5b3441e83d994547,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_murimartini
ea93341e08300bd78c3ea01820b82240,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_murimartini
605ac9a7e88d47be1bf40c55de175d79,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__Bacillus_murimartini
3ed9b5dbe1ffe3a29b951fa8bc5fc2c8,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
853db0ade7009a2872dc479f2465aba1,d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales
a01b3ebbed178d6bc684225eced088f0,d__Bacteria; p__Firmicutes; c__Bacilli
e0f50c5adf537a0a3a63e61720b38ed5,d__Bacteria; p__Firmicutes; c__Bacilli
70676086765b25a4cfe475511db3eef7,d__Bacteria; p__Firmicutes; c__Bacilli
e96a18c7e3d537fc5fcb8f8ed70414c9,d__Bacteria; p__Firmicutes; c__Bacilli
cc8923a8041a582c57723bfa7122106a,d__Bacteria; p__Firmicutes; c__Bacilli
d829bee4984f82ffc2453212157caf96,d__Bacteria; p__Firmicutes; c__Bacilli
1eeb30abcca40172b837ec64059d1ef6,d__Bacteria; p__Firmicutes; c__Bacilli
6472eb8b1e09f892aca2f23182962903,d__Bacteria; p__Firmicutes; c__Bacilli
2f69bb33330b6634bd62d32ea630014b,d__Bacteria; p__Firmicutes; c__Bacilli
e8b796087a3e1ace0dee0cab63f0debc,d__Bacteria; p__Firmicutes; c__Bacilli
67ca78638e95eca768c0c1da3c96761a,d__Bacteria; p__Firmicutes; c__Bacilli
f164333e56acb7153497d132b451deb7,d__Bacteria; p__Firmicutes; c__Bacilli
3a7bcfd3dd1c23c2efae4b6b3fcd36a3,d__Bacteria; p__Firmicutes; c__Bacilli
1e95290852663523853fb863ab9e4764,d__Bacteria; p__Firmicutes; c__Bacilli
76a12bde0263c31c5275292cb5b1d6f2,d__Bacteria; p__Firmicutes; c__Bacilli
b55a6800624dd5083356c3d3c11c67ef,d__Bacteria; p__Firmicutes; c__Bacilli
7224ec2fdcdc294485812754cedfda5b,d__Bacteria; p__Firmicutes; c__Bacilli
